Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Iceland,ISL,2020-03-28,68.71429,,90.33,40.94786881,51,
Iceland,ISL,2020-03-29,70,,80.11,37.33501019,46,
Iceland,ISL,2020-03-30,64.57143,,74.02,33.62762909,42,
Iceland,ISL,2020-03-31,71.14286,,66.74,29.92816747,38,
Iceland,ISL,2020-04-01,69.57143,,59.42,26.32872445,34,
Iceland,ISL,2020-04-02,69,,55.04,22.90677186,31,
Iceland,ISL,2020-04-03,73.85714,,50.82,19.7224325,29,
Iceland,ISL,2020-04-04,67.71429,,45.17,16.8174113,26,
Iceland,ISL,2020-04-05,64.85714,,41.65,14.21554942,24,
Iceland,ISL,2020-04-06,66.57143,,37.35,11.92459042,22,
Iceland,ISL,2020-04-07,68,,35.55,9.938844074,21,
Iceland,ISL,2020-04-08,64.42857,,31.98,8.242141306,20,141.265957883323
Iceland,ISL,2020-04-09,56.57143,,28.15,6.810923405,18,123.972234163442
Iceland,ISL,2020-04-10,47,,26.14,5.617268497,17,102.946805111232
Iceland,ISL,2020-04-11,44.42857,,23.24,4.631474729,16,97.2694233722808
Iceland,ISL,2020-04-12,38.85714,,21.78,3.824122456,15,85.0324052820098
Iceland,ISL,2020-04-13,30.71429,,20.68,3.16747902,15,67.1842935218622
Iceland,ISL,2020-04-14,21.28571,,18.34,2.636369079,14,46.5427988721509
Iceland,ISL,2020-04-15,19.14286,,17.01,2.208676358,13,41.8414202249386
Iceland,ISL,2020-04-16,15.85714,,15.33,1.865439632,13,34.6470536449622
Iceland,ISL,2020-04-17,13,,13.63,1.590703669,12,28.395420270537
Iceland,ISL,2020-04-18,11.28571,,12.8,1.371248531,12,24.6442349311999
Iceland,ISL,2020-04-19,10.14286,,11.64,1.196290127,11,22.1422929962587
Iceland,ISL,2020-04-20,10,,10.08,1.057103854,11,21.8246555471948
Iceland,ISL,2020-04-21,8.85714,,9.35,0.94667743,10,19.3257095212503
Iceland,ISL,2020-04-22,8.28571,,8.94,0.85940332,10,18.0761161059069
Iceland,ISL,2020-04-23,8.28571,,7.86,0.790832673,10,18.0728359254388
Iceland,ISL,2020-04-24,7.14286,,7.08,0.737453776,9,15.5773223849004
Iceland,ISL,2020-04-25,5,,6.48,0.696497254,9,10.9024057209424
Iceland,ISL,2020-04-26,4.28571,,5.49,0.665774849,9,9.34445262889871
Iceland,ISL,2020-04-27,3,,5.11,0.643539211,8,6.54005323887858
Iceland,ISL,2020-04-28,2.71429,,4.59,0.628372549,8,5.91611930176728
Iceland,ISL,2020-04-29,2.42857,,4.56,0.619111428,8,5.29456273120938
Iceland,ISL,2020-04-30,1.71429,,3.67,0.614787503,8,3.735915578193
Iceland,ISL,2020-05-01,1.14286,,3.7,0.614578744,7,2.49128793299593
Iceland,ISL,2020-05-02,1.28571,,3.32,0.617776731,7,2.80296412553887
Iceland,ISL,2020-05-03,1.14286,,2.96,0.623762487,7,2.49131516381144
Iceland,ISL,2020-05-04,1,,2.78,0.631985255,7,2.17969059282939
Iceland,ISL,2020-05-05,1,,2.51,0.641948372,6,2.17978332853879
Iceland,ISL,2020-05-06,0.57143,,2.26,0.653201857,6,1.24472527894266
Iceland,ISL,2020-05-07,0.28571,,2,0.665332508,6,0.623494537535416
Iceland,ISL,2020-05-08,0.57143,,2.01,0.677958086,6,1.24490629836107
Iceland,ISL,2020-05-09,0.42857,,1.77,0.690723544,5,0.935397300324237
Iceland,ISL,2020-05-10,0.42857,,1.55,0.703299354,5,0.935488285613852
Iceland,ISL,2020-05-11,0.28571,,1.49,0.715385246,5,0.623724782268011
Iceland,ISL,2020-05-12,0.28571,,1.21,0.726719006,5,0.623795573725111
Iceland,ISL,2020-05-13,0.28571,,1.12,0.737080449,5,0.623870864655716
Iceland,ISL,2020-05-14,0.42857,,1.15,0.746296224,4,0.935925466633848
Iceland,ISL,2020-05-15,0.14286,,1,0.75424638,4,0.31201678914461
Iceland,ISL,2020-05-16,0.14286,,0.98,0.760866427,4,0.312060163608129
Iceland,ISL,2020-05-17,0.14286,,0.86,0.7661417,4,0.312105102025481
Iceland,ISL,2020-05-18,0.14286,,0.81,0.770103289,4,0.312151418320428
Iceland,ISL,2020-05-19,0.14286,,0.88,0.772822578,3,0.312198919864175
Iceland,ISL,2020-05-20,0.14286,,0.67,0.7744008,3,0.312247413433215
Iceland,ISL,2020-05-21,0.14286,,0.68,0.774957163,3,0.312296711999337
Iceland,ISL,2020-05-22,0.14286,,0.6,0.774621337,3,0.312346639846946
Iceland,ISL,2020-05-23,0.14286,,0.46,0.773527301,3,0.312397034612008
Iceland,ISL,2020-05-24,0.28571,,0.56,0.771807939,3,0.624895492031373
Iceland,ISL,2020-05-25,0.28571,,0.36,0.769593192,3,0.624997263651795
Iceland,ISL,2020-05-26,0.28571,,0.42,0.767008285,3,0.625099104317356
Iceland,ISL,2020-05-27,0.28571,,0.35,0.764171874,3,0.62520072770413
Iceland,ISL,2020-05-28,0.28571,,0.52,0.76119333,3,0.625301833912546
Iceland,ISL,2020-05-29,0.28571,,0.33,0.758169029,3,0.625402109682276
Iceland,ISL,2020-05-30,0.28571,,0.34,0.755181559,3,0.625501236100552
Iceland,ISL,2020-05-31,0.28571,,0.46,0.752299743,3,0.625598901152289
Iceland,ISL,2020-06-01,0.28571,,0.33,0.749580024,4,0.625694813066427
Iceland,ISL,2020-06-02,0.28571,,0.29,0.747068802,4,0.625788710985766
Iceland,ISL,2020-06-03,0.28571,,0.3,0.744803278,4,0.625880371054878
Iceland,ISL,2020-06-04,0.14286,,0.24,0.742809182,4,0.312984803673652
Iceland,ISL,2020-06-05,0.14286,,0.09,0.741101233,4,0.313028133944341
Iceland,ISL,2020-06-06,0.14286,,0.26,0.739683451,4,0.313070113528353
Iceland,ISL,2020-06-07,0,,0.24,0.73855093,5,0
Iceland,ISL,2020-06-08,0.14286,,0.16,0.737691801,5,0.313149811678622
Iceland,ISL,2020-06-09,0.14286,,0.12,0.737089064,5,0.313187442354195
Iceland,ISL,2020-06-10,0.14286,,0.13,0.736723087,5,0.313223551351042
Iceland,ISL,2020-06-11,0.14286,,0.13,0.736572339,5,0.313258126630293
Iceland,ISL,2020-06-12,0.14286,,0.18,0.736613376,6,0.313291178722539
Iceland,ISL,2020-06-13,0.28571,,0.22,0.736820811,6,0.626645485751824
Iceland,ISL,2020-06-14,0.57143,,0.17,0.737167171,6,1.25122022814444
Iceland,ISL,2020-06-15,0.42857,,0.11,0.737623407,6,0.940144961838263
Iceland,ISL,2020-06-16,0.57143,,0.12,0.738160824,6,1.25144494736954
Iceland,ISL,2020-06-17,0.71429,,0.1,0.738752747,7,1.56498543279259
Iceland,ISL,2020-06-18,0.71429,,0.12,0.739374897,7,1.56511112378139
Iceland,ISL,2020-06-19,1,,0.15,0.740005186,7,2.19220091994622
Iceland,ISL,2020-06-20,1,,0.06,0.74062477,7,2.19236227386986
Iceland,ISL,2020-06-21,0.71429,,0.12,0.741217608,8,1.56545695757184
Iceland,ISL,2020-06-22,0.71429,,0.06,0.741769877,8,1.56556257538082
Iceland,ISL,2020-06-23,0.57143,,0.08,0.742269741,8,1.25209248634899
Iceland,ISL,2020-06-24,0.42857,,0.08,0.742707632,8,0.940772379841705
Iceland,ISL,2020-06-25,0.71429,,0.11,0.743075869,9,1.56585464960913
Iceland,ISL,2020-06-26,0.57143,,0.07,0.743369556,9,1.25231749931483
Iceland,ISL,2020-06-27,0.71429,,0.1,0.743586654,9,1.56603313099559
Iceland,ISL,2020-06-28,0.71429,,0.09,0.743728184,9,1.56611909544761
Iceland,ISL,2020-06-29,0.85714,,0.07,0.74379766,10,1.87988313526147
Iceland,ISL,2020-06-30,1,,0.07,0.743799968,10,2.19368005538422
Iceland,ISL,2020-07-01,1.28571,,0.06,0.743740969,10,2.82122357165772
Iceland,ISL,2020-07-02,1.14286,,0.09,0.743627394,10,2.50764585306912
Iceland,ISL,2020-07-03,1.71429,,0.05,0.743466492,10,3.76057810528628
Iceland,ISL,2020-07-04,1.42857,,0.06,0.743265669,11,3.13545398251988
Iceland,ISL,2020-07-05,1.42857,,0.08,0.743032893,11,3.13563580590714
Iceland,ISL,2020-07-06,1.28571,,0.05,0.742776802,11,2.8220227229634
Iceland,ISL,2020-07-07,1.42857,,0.02,0.742506219,11,3.13602181729502
Iceland,ISL,2020-07-08,1.28571,,0.06,0.742229454,11,2.82238641095608
Iceland,ISL,2020-07-09,1.14286,,0.03,0.741954399,11,2.50871853095148
Iceland,ISL,2020-07-10,0.42857,,0.05,0.741687802,12,0.941661818198726
Iceland,ISL,2020-07-11,0.42857,,0.02,0.74143528,12,0.94173544156254
Iceland,ISL,2020-07-12,0.42857,,0.06,0.741201562,12,0.941813959022558
Iceland,ISL,2020-07-13,0.42857,,0.01,0.740991157,12,0.941898008033833
Iceland,ISL,2020-07-14,0.14286,,0.03,0.740807375,12,0.313996097464059
